,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25
78,Example1,2000-08-31,Team10,Team14,5,0,H,14.0,14.0,8.0,5.0,2.16,3.3,3.31,1.71,2.08,2000/2001,first,3,0,1.5,1.5,1.5,1.5,1.5,1.5,1.4743589743589745,1.0769230769230769,1.4743589743589745,1.0769230769230769,0.4334420609033118,0.28370753077307687,0.28285040832361136,0.4511873350923483,0.5488126649076518
79,Example1,2000-08-31,Team11,Team13,2,0,H,,,,,2.64,2.8,2.65,1.96,1.87,2000/2001,first,3,0,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,1.518987341772152,1.0632911392405062,1.9356540084388185,0.6466244725738396,0.3402421129860601,0.32079970652971385,0.338958180484226,0.5117493472584856,0.48825065274151447
80,Example1,2000-08-31,Team3,Team6,2,2,D,23.0,15.0,7.0,8.0,1.77,3.68,4.74,1.9,1.89,2000/2001,first,1,1,2.0,1.0,1.6666666666666667,0.3333333333333333,2.0,2.3333333333333335,1.5250000000000001,1.0499999999999998,1.4416666666666669,1.1333333333333333,0.539259149338725,0.25937192780694107,0.201368922854334,0.5013192612137204,0.4986807387862796
81,Example1,2000-08-31,Team5,Team4,3,0,H,28.0,16.0,6.0,5.0,1.96,3.32,3.96,1.78,2.01,2000/2001,first,3,0,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,2.0,1.5308641975308643,1.0617283950617282,1.5308641975308643,1.0617283950617282,0.47954479136270783,0.2831047563466589,0.23735045229063317,0.4696569920844328,0.5303430079155673
82,Example1,2000-08-31,Team7,Team2,0,1,A,9.0,13.0,4.0,4.0,3.08,3.46,2.13,2.04,1.72,2000/2001,first,0,3,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.5487804878048783,1.0487804878048779,1.3821138211382116,1.2154471544715446,0.2997437670313581,0.2668239313458332,0.4334323016228089,0.5425531914893618,0.4574468085106383
83,Example1,2000-08-31,Team9,Team15,3,1,H,,,,,1.39,4.22,6.8,1.91,1.84,2000/2001,first,3,0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.5301204819277112,1.0481927710843373,1.5301204819277112,1.0481927710843373,0.6519773343814894,0.21475082814935315,0.13327183746915738,0.5093333333333333,0.49066666666666664
84,Example2,2000-09-10,Club11,Club1,4,2,H,,,,,2.23,3.22,2.91,1.86,1.86,2000/2001,first,3,0,2.75,1.5,0.25,1.0,2.0,1.75,1.547619047619048,1.0476190476190477,2.047619047619048,0.5476190476190477,0.40669094318167026,0.28165242338357904,0.3116566334347507,0.5,0.5
85,Example2,2000-09-10,Club12,Club10,0,4,A,,,,,3.08,3.21,2.18,1.72,2.03,2000/2001,first,0,3,1.0,0.3333333333333333,2.3333333333333335,0.0,1.0,1.6666666666666667,1.5764705882352945,1.0588235294117647,1.1598039215686278,1.4754901960784315,0.296529513962456,0.2845205305309547,0.41894995550658926,0.4586666666666667,0.5413333333333333
86,Example2,2000-09-10,Club13,Club9,4,1,H,16.0,14.0,7.0,6.0,1.62,3.58,5.37,1.83,1.9,2000/2001,first,3,0,1.25,1.75,1.75,1.25,1.0,1.5,1.5581395348837213,1.0930232558139534,1.3081395348837213,1.3430232558139534,0.5700636942675159,0.25796178343949044,0.17197452229299365,0.49061662198391415,0.5093833780160857
87,Example2,2000-09-10,Club14,Club8,0,5,A,,,,,6.81,4.29,1.4,2.34,1.54,2000/2001,first,0,3,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,1.5862068965517244,1.0919540229885059,2.086206896551724,0.5919540229885059,0.13419759624085853,0.21302695347325096,0.6527754502858905,0.6030927835051546,0.3969072164948454
88,Example2,2000-09-10,Club15,Club7,1,0,H,8.0,3.0,4.0,1.0,1.33,5.25,9.21,2.56,1.5,2000/2001,first,3,0,0.5,1.5,2.75,0.75,0.25,2.0,1.5681818181818186,1.1363636363636365,0.8181818181818186,1.8863636363636365,0.715439828480875,0.18124475654848832,0.10331541497063666,0.6305418719211823,0.3694581280788178
89,Example2,2000-09-10,Club2,Club5,1,1,D,18.0,10.0,5.0,2.0,2.38,3.19,3.1,1.64,2.24,2000/2001,first,1,1,1.0,1.0,0.5,1.75,2.0,1.0,1.561797752808989,1.1235955056179776,1.874297752808989,0.8110955056179776,0.39780041191993304,0.2967915298963764,0.3054080581836905,0.4226804123711341,0.577319587628866
90,Example2,2000-09-10,Club4,Club3,0,4,A,13.0,18.0,7.0,7.0,2.44,3.59,2.79,2.58,1.49,2000/2001,first,0,3,1.25,1.0,3.0,0.5,1.0,1.75,1.5555555555555558,1.1222222222222222,0.9930555555555558,1.6847222222222222,0.39150930489811714,0.266095460710698,0.34239523439118486,0.6339066339066339,0.36609336609336607
91,Example3,2000-09-10,Squad11,Squad1,1,1,D,9.0,5.0,4.0,1.0,2.09,3.21,3.08,1.68,2.04,2000/2001,first,1,1,1.5,1.5,2.5,2.25,0.5,1.75,1.5384615384615388,1.1538461538461537,1.4759615384615388,1.2163461538461537,0.42924685992645306,0.2794784851234538,0.2912746549500931,0.45161290322580644,0.5483870967741936
92,Example3,2000-09-10,Squad12,Squad10,1,2,A,,,,,1.93,3.32,3.74,2.0,1.79,2000/2001,first,0,3,1.0,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,1.0,1.5326086956521743,1.152173913043478,1.1992753623188408,1.4855072463768115,0.47678803191693614,0.2771689462649659,0.246043021818098,0.5277044854881265,0.4722955145118733
93,Example3,2000-09-10,Squad13,Squad9,2,5,A,15.0,11.0,11.0,8.0,1.92,2.97,4.06,1.51,2.34,2000/2001,first,0,3,1.25,1.75,1.75,0.75,0.75,1.75,1.5268817204301077,1.161290322580645,1.1518817204301077,1.536290322580645,0.4718380954616957,0.30502664757119713,0.22313525696710731,0.3922077922077922,0.6077922077922078
94,Example3,2000-09-10,Squad14,Squad8,5,2,H,12.0,12.0,7.0,3.0,1.44,5.17,6.49,3.21,1.35,2000/2001,first,3,0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.5319148936170215,1.2021276595744679,1.8652482269503547,0.8687943262411346,0.6664845849629646,0.18563593855834992,0.14787947647868552,0.7039473684210525,0.29605263157894735
95,Example3,2000-09-10,Squad15,Squad7,2,2,D,,,,,2.48,3.33,2.52,1.71,2.02,2000/2001,first,1,1,0.5,0.75,1.25,1.0,0.5,1.25,1.5684210526315792,1.2105263157894735,1.4434210526315792,1.3355263157894735,0.3664518157522403,0.2729130639836504,0.36063512026410943,0.45844504021447724,0.5415549597855228
96,Example3,2000-09-10,Squad2,Squad5,2,0,H,14.0,15.0,5.0,2.0,1.37,4.69,8.01,2.2,1.65,2000/2001,first,3,0,1.5,1.5,0.5,2.25,2.5,0.75,1.572916666666667,1.2187499999999998,2.010416666666667,0.7812499999999998,0.6834582895940937,0.19964559845285892,0.11689611195304724,0.5714285714285715,0.4285714285714286
97,Example3,2000-09-10,Squad4,Squad3,1,0,H,,,,,1.63,3.53,4.86,2.27,1.55,2000/2001,first,3,0,1.5,1.75,1.75,1.0,1.5,2.25,1.5773195876288664,1.206185567010309,1.3273195876288664,1.456185567010309,0.5564374097919336,0.2569385206687965,0.18662406953926988,0.5942408376963351,0.40575916230366493
98,Example1,2000-09-10,Team11,Team1,1,2,A,12.0,6.0,3.0,5.0,2.69,3.27,2.75,1.75,2.11,2000/2001,first,0,3,0.75,1.75,0.25,1.25,1.75,1.5,1.5714285714285716,1.1938775510204078,1.5714285714285716,1.1938775510204078,0.3570393428173253,0.29371126366318195,0.34924939351949275,0.4533678756476684,0.5466321243523315
99,Example1,2000-09-10,Team12,Team10,1,1,D,8.0,7.0,3.0,2.0,2.0,3.34,3.69,1.86,1.91,2000/2001,first,1,1,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1.0,2.0,1.565656565656566,1.2020202020202018,0.9823232323232327,1.785353535353535,0.4671133919028524,0.2797086179058997,0.2531779901912479,0.49336870026525204,0.5066312997347481
100,Example1,2000-09-10,Team13,Team9,2,0,H,9.0,8.0,5.0,3.0,1.82,3.27,3.94,1.68,2.06,2000/2001,first,3,0,0.75,1.25,2.5,0.5,0.0,2.0,1.5600000000000003,1.1999999999999997,0.9350000000000003,1.8249999999999997,0.4954164423594554,0.2757363685303391,0.22884718911020532,0.4491978609625669,0.5508021390374332
101,Example1,2000-09-10,Team14,Team8,1,0,H,8.0,13.0,2.0,4.0,2.09,3.22,3.89,1.55,2.43,2000/2001,first,3,0,1.0,1.3333333333333333,2.6666666666666665,2.0,1.0,1.0,1.5643564356435646,1.1881188118811878,1.3143564356435646,1.4381188118811878,0.4573846934714103,0.29687391594883455,0.2457413905797551,0.3894472361809045,0.6105527638190955
102,Example1,2000-09-10,Team15,Team7,0,1,A,,,,,3.21,3.04,2.25,1.45,2.61,2000/2001,first,0,3,1.0,0.25,1.25,0.75,1.5,0.75,1.558823529411765,1.176470588235294,1.621323529411765,1.113970588235294,0.287142803168646,0.303200130977419,0.40965706585393497,0.3571428571428571,0.6428571428571428
103,Example1,2000-09-10,Team2,Team5,0,1,A,13.0,13.0,4.0,6.0,4.98,3.7,1.69,1.87,1.91,2000/2001,first,0,3,1.0,2.25,0.5,1.25,2.0,1.5,1.5436893203883497,1.174757281553398,1.4186893203883497,1.299757281553398,0.18893978582996926,0.2543027387657424,0.5567574754042882,0.4947089947089948,0.5052910052910053
104,Example1,2000-09-10,Team4,Team3,4,0,H,,,,,1.99,3.22,3.79,1.8,1.94,2000/2001,first,3,0,0.5,2.0,1.0,1.75,1.5,1.75,1.5288461538461542,1.173076923076923,1.3413461538461542,1.360576923076923,0.4666184899268555,0.28837602327777717,0.24500548679536743,0.48128342245989303,0.5187165775401069
105,Example2,2000-09-20,Club1,Club10,0,0,D,15.0,5.0,4.0,2.0,1.81,3.28,4.69,1.66,2.13,2000/2001,first,1,1,1.6,1.25,1.6,0.0,1.4,2.0,1.5523809523809526,1.1619047619047618,1.2398809523809526,1.4744047619047618,0.5160606396076339,0.2847773651493346,0.19916199524303144,0.4379947229551451,0.5620052770448549
106,Example2,2000-09-20,Club3,Club2,2,0,H,17.0,14.0,13.0,8.0,1.42,4.01,7.76,2.19,1.6,2000/2001,first,3,0,1.6,1.0,0.4,0.6,2.0,1.8,1.537735849056604,1.150943396226415,1.737735849056604,0.950943396226415,0.6505738955907256,0.23037778846354873,0.11904831594572557,0.5778364116094987,0.42216358839050133
107,Example2,2000-09-20,Club5,Club15,2,1,H,13.0,11.0,3.0,8.0,2.57,3.17,2.63,1.89,1.85,2000/2001,first,3,0,1.0,0.6,1.6,2.2,1.0,0.8,1.5420560747663554,1.1401869158878504,1.7920560747663554,0.8901869158878504,0.3586913965865139,0.29080028051335666,0.35050832290012957,0.5053475935828876,0.4946524064171124
108,Example2,2000-09-20,Club6,Club14,2,1,H,21.0,17.0,,,2.4,3.22,2.68,2.38,1.51,2000/2001,first,3,0,1.75,1.25,1.0,1.75,1.75,1.0,1.5462962962962965,1.1388888888888888,1.8587962962962965,0.8263888888888888,0.3786639519780953,0.28223400147435673,0.339102046547548,0.6118251928020565,0.3881748071979434
109,Example2,2000-09-20,Club7,Club13,3,0,H,7.0,11.0,3.0,3.0,1.36,4.94,7.76,2.43,1.53,2000/2001,first,3,0,1.2,1.8,0.8,1.6,1.6,1.4,1.5504587155963305,1.1376146788990826,1.6004587155963306,1.0876146788990826,0.6893882718535995,0.1897911031823675,0.12082062496403294,0.6136363636363636,0.3863636363636363
110,Example2,2000-09-20,Club8,Club12,2,0,H,,,,,1.33,4.72,9.21,1.98,1.79,2000/2001,first,3,0,1.5,0.75,1.0,2.75,0.75,0.75,1.563636363636364,1.1272727272727272,2.188636363636364,0.5022727272727272,0.701169874560672,0.19757540956900296,0.10125471587032506,0.5251989389920424,0.4748010610079576
111,Example2,2000-09-20,Club9,Club11,1,1,D,,,,,2.84,2.82,2.58,1.57,2.27,2000/2001,first,1,1,1.6,3.0,1.8,0.6,1.2,2.2,1.5675675675675678,1.117117117117117,0.9175675675675679,1.767117117117117,0.3217640503104601,0.32404606485166904,0.3541898848378708,0.4088541666666667,0.5911458333333334
112,Example3,2000-09-20,Squad1,Squad10,2,0,H,12.0,12.0,3.0,4.0,1.83,3.42,4.41,1.72,2.08,2000/2001,first,3,0,1.4,1.75,2.0,1.25,1.6,1.5,1.5625000000000002,1.1160714285714284,1.2875,1.3910714285714283,0.5128063894244009,0.2743964013586707,0.2127972092169283,0.4526315789473684,0.5473684210526316
113,Example3,2000-09-20,Squad3,Squad2,3,1,H,,,,,2.38,3.29,2.79,1.96,1.81,2000/2001,first,3,0,1.4,1.6,1.0,0.4,1.8,2.6,1.5663716814159294,1.1061946902654864,1.3663716814159295,1.3061946902654866,0.38813082729021753,0.280775492082285,0.3310936806274974,0.519893899204244,0.48010610079575594
114,Example3,2000-09-20,Squad5,Squad15,1,0,H,19.0,14.0,8.0,4.0,1.69,3.55,4.98,1.77,2.01,2000/2001,first,3,0,1.2,0.8,2.2,1.4,0.6,0.6,1.5789473684210529,1.1052631578947365,1.4789473684210528,1.2052631578947366,0.5508386119826638,0.26223021246498646,0.18693117555234973,0.46825396825396826,0.5317460317460317
115,Example3,2000-09-20,Squad6,Squad14,1,1,D,11.0,11.0,3.0,6.0,2.64,3.47,2.63,2.11,1.71,2000/2001,first,1,1,1.0,3.25,1.5,0.75,1.0,2.5,1.573913043478261,1.0956521739130431,0.8239130434782611,1.8456521739130431,0.36171477719073647,0.2751951042603874,0.3630901185488762,0.5523560209424083,0.4476439790575916
116,Example3,2000-09-20,Squad7,Squad13,2,1,H,16.0,7.0,8.0,3.0,1.26,5.12,11.97,2.13,1.66,2000/2001,first,3,0,1.0,1.4,1.2,2.4,1.2,0.6,1.5689655172413794,1.0948275862068961,1.7689655172413794,0.8948275862068962,0.7399969572493533,0.18210862619808305,0.0778944165525635,0.5620052770448549,0.4379947229551451
117,Example3,2000-09-20,Squad8,Squad12,2,0,H,,,,,3.54,3.34,2.01,1.95,1.82,2000/2001,first,3,0,1.75,1.0,1.75,2.0,1.75,0.25,1.5726495726495728,1.0940170940170937,1.8226495726495728,0.8440170940170937,0.2617065069934977,0.2773775553164616,0.4609159376900407,0.5172413793103448,0.48275862068965525
118,Example3,2000-09-20,Squad9,Squad11,1,0,H,,,,,2.15,3.0,3.39,1.6,2.22,2000/2001,first,3,0,2.4,1.4,1.0,2.2,2.0,0.6,1.5762711864406782,1.084745762711864,2.126271186440678,0.5347457627118639,0.4253717297195558,0.3048497396323483,0.26977853064809587,0.418848167539267,0.5811518324607331
119,Example1,2000-09-20,Team1,Team10,1,3,A,,,,,2.42,2.81,2.96,1.59,2.2,2000/2001,first,0,3,1.8,2.25,1.2,1.0,1.8,1.75,1.5714285714285716,1.0756302521008398,1.4089285714285715,1.2381302521008397,0.37330460930837933,0.3214936492976078,0.30520174139401285,0.4195250659630607,0.5804749340369394
120,Example1,2000-09-20,Team3,Team2,3,0,H,16.0,8.0,4.0,3.0,2.88,3.5,2.39,2.16,1.68,2000/2001,first,3,0,1.6,0.8,2.2,0.6,1.4,1.6,1.5666666666666669,1.0916666666666661,1.366666666666667,1.291666666666666,0.33026429039568544,0.27176033038273545,0.3979753792215791,0.5625,0.4375
121,Example1,2000-09-20,Team5,Team15,2,2,D,18.0,13.0,5.0,3.0,1.77,3.48,5.03,1.69,2.17,2000/2001,first,1,1,2.0,0.8,1.0,1.2,1.8,1.2,1.5785123966942152,1.082644628099173,1.9285123966942153,0.7326446280991731,0.5374872186961689,0.27337711985408586,0.18913566144974528,0.43782383419689114,0.5621761658031088
122,Example1,2000-09-20,Team6,Team14,3,1,H,,,,,3.37,3.25,2.04,1.89,1.84,2000/2001,first,3,0,1.25,1.0,0.75,2.0,2.0,1.5,1.5819672131147544,1.090163934426229,1.9569672131147544,0.715163934426229,0.27108470681555197,0.2810939882979724,0.44782130488647554,0.5067024128686327,0.4932975871313674
123,Example1,2000-09-20,Team7,Team13,1,4,A,,,,,1.79,3.48,4.12,1.94,1.8,2000/2001,first,0,3,0.4,1.0,0.6,2.0,1.2,0.6,1.5934959349593498,1.0894308943089426,1.7934959349593498,0.8894308943089426,0.5131273799639248,0.26393620980903026,0.222936410227045,0.5187165775401069,0.48128342245989303
124,Example1,2000-09-20,Team8,Team12,0,2,A,,,,,6.96,3.79,1.5,1.8,1.98,2000/2001,first,0,3,1.0,0.75,1.75,1.25,0.75,1.0,1.588709677419355,1.112903225806451,1.526209677419355,1.175403225806451,0.133754005561908,0.24562740863083896,0.620618585807253,0.4761904761904762,0.5238095238095238
125,Example1,2000-09-20,Team9,Team11,0,2,A,,,,,1.92,3.09,3.76,1.55,2.26,2000/2001,first,0,3,1.0,0.8,0.8,0.6,1.6,1.4,1.5760000000000003,1.1199999999999994,1.5760000000000003,1.1199999999999994,0.46904369731615153,0.29144462745857963,0.23951167522526884,0.4068241469816273,0.5931758530183726
126,Example2,2000-09-30,Club10,Club8,1,2,A,9.0,8.0,3.0,4.0,2.29,3.24,2.88,1.63,2.16,2000/2001,first,0,3,1.0,1.6,0.0,0.8,1.8,1.2,1.5634920634920637,1.1269841269841265,1.6134920634920638,1.0769841269841265,0.39969159599074794,0.2824980724749422,0.31781033153431,0.43007915567282323,0.5699208443271768
127,Example2,2000-09-30,Club11,Club7,1,0,H,11.0,6.0,3.0,2.0,1.68,3.51,5.6,1.59,2.29,2000/2001,first,3,0,2.6666666666666665,1.5,0.6666666666666666,0.6666666666666666,2.0,1.8333333333333333,1.5590551181102363,1.133858267716535,1.850721784776903,0.8421916010498683,0.5622296972609322,0.26910139356078805,0.16866890917827967,0.40979381443298973,0.5902061855670103
128,Example2,2000-09-30,Club12,Club6,0,1,A,11.0,16.0,3.0,6.0,3.59,3.02,2.08,1.67,2.1,2000/2001,first,0,3,0.6,1.8,2.6,1.0,0.6,2.0,1.5546875000000002,1.1249999999999996,0.8546875000000003,1.8249999999999995,0.2554472034029263,0.30366074841606144,0.44089204818101224,0.44297082228116713,0.557029177718833
129,Example2,2000-09-30,Club13,Club5,3,1,H,,,,,1.56,3.67,5.78,1.83,1.95,2000/2001,first,3,0,1.5,1.1666666666666667,1.8333333333333333,1.5,1.1666666666666667,1.3333333333333333,1.542635658914729,1.1240310077519375,1.542635658914729,1.1240310077519375,0.5899829229083343,0.25078293180844735,0.15923414528321828,0.48412698412698413,0.5158730158730157
130,Example2,2000-09-30,Club14,Club4,2,2,D,,,,,2.28,3.01,2.98,1.55,2.21,2000/2001,first,1,1,1.2,1.0,1.8,3.2,0.8,0.8,1.553846153846154,1.1230769230769226,1.953846153846154,0.7230769230769226,0.39642020594864547,0.3002784284262165,0.30330136562513815,0.41223404255319146,0.5877659574468085
131,Example2,2000-09-30,Club15,Club3,2,0,H,9.0,9.0,5.0,1.0,2.08,3.4,3.45,1.89,1.88,2000/2001,first,3,0,0.6666666666666666,1.6666666666666667,2.1666666666666665,0.3333333333333333,0.6666666666666666,2.1666666666666665,1.5572519083969467,1.1297709923664119,0.8489185750636133,1.8381043256997454,0.45153591500500423,0.27623373623835557,0.27223034875664026,0.5013262599469495,0.4986737400530504
132,Example2,2000-09-30,Club9,Club1,0,3,A,17.0,9.0,1.0,7.0,2.91,3.59,2.28,2.18,1.67,2000/2001,first,0,3,1.5,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.5606060606060608,1.1212121212121209,1.518939393939394,1.1628787878787876,0.3239495149780939,0.2625886040630232,0.41346188095888303,0.5662337662337663,0.43376623376623374
133,Example3,2000-09-30,Squad10,Squad8,3,1,H,9.0,13.0,3.0,3.0,1.56,3.95,6.31,1.84,1.93,2000/2001,first,3,0,1.4,1.8,1.4,1.4,1.2,2.0,1.548872180451128,1.1353383458646613,1.448872180451128,1.2353383458646614,0.6089528244494883,0.24049782433954472,0.15054935121096702,0.48806366047745364,0.5119363395225464
134,Example3,2000-09-30,Squad11,Squad7,3,2,H,,,,,1.71,3.04,5.2,1.7,2.04,2000/2001,first,3,0,1.1666666666666667,1.1666666666666667,2.0,1.1666666666666667,0.5,1.5,1.5597014925373136,1.1343283582089547,1.3513681592039803,1.342661691542288,0.5287239450940519,0.2974072191154042,0.17386883579054396,0.45454545454545453,0.5454545454545455
135,Example3,2000-09-30,Squad12,Squad6,1,1,D,6.0,17.0,2.0,4.0,8.07,4.56,1.4,1.98,1.82,2000/2001,first,1,1,0.8,1.0,2.0,1.4,0.2,1.0,1.5703703703703706,1.1407407407407404,1.3703703703703707,1.3407407407407403,0.11717803572608532,0.20737428690997997,0.6754476773639347,0.5210526315789473,0.4789473684210527
136,Example3,2000-09-30,Squad13,Squad5,2,2,D,7.0,11.0,4.0,9.0,1.7,3.19,5.06,1.71,2.0,2000/2001,first,1,1,1.3333333333333333,1.1666666666666667,2.3333333333333335,1.8333333333333333,0.5,1.0,1.5661764705882355,1.1397058823529407,1.482843137254902,1.2230392156862742,0.5350787631271879,0.28515169194865814,0.17976954492415406,0.46091644204851756,0.5390835579514824
137,Example3,2000-09-30,Squad14,Squad4,1,1,D,,,,,1.95,2.96,3.79,1.57,2.2,2000/2001,first,1,1,2.8,1.4,0.8,1.4,2.2,1.8,1.5693430656934308,1.1459854014598536,2.0693430656934306,0.6459854014598536,0.4601306760619994,0.30312662781111444,0.2367426961268862,0.4164456233421751,0.583554376657825
138,Example3,2000-09-30,Squad15,Squad3,3,2,H,10.0,16.0,6.0,8.0,3.08,3.38,2.28,2.27,1.63,2000/2001,first,3,0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.5,2.0,1.5652173913043481,1.1449275362318836,1.2318840579710146,1.4782608695652169,0.30654913441955195,0.2793406313645621,0.414110234215886,0.5820512820512821,0.41794871794871796
139,Example3,2000-09-30,Squad9,Squad1,0,2,A,,,,,3.63,2.79,2.08,1.51,2.38,2000/2001,first,0,3,2.1666666666666665,1.5,0.8333333333333334,1.6666666666666667,2.1666666666666665,1.8333333333333333,1.575539568345324,1.151079136690647,1.950539568345324,0.776079136690647,0.24714134225958528,0.3215494883162346,0.43130916942418007,0.3881748071979434,0.6118251928020565
140,Example1,2000-09-30,Team10,Team8,4,2,H,,,,,2.81,3.01,2.59,1.68,2.16,2000/2001,first,3,0,2.4,0.8,1.0,1.8,2.0,0.6,1.5642857142857145,1.1571428571428568,2.1642857142857146,0.5571428571428568,0.3312907160067823,0.3092780438468632,0.3594312401463545,0.4375,0.5625
141,Example1,2000-09-30,Team11,Team7,3,2,H,,,,,2.14,3.27,3.34,1.74,2.02,2000/2001,first,3,0,1.0,0.5,0.5,1.1666666666666667,1.6666666666666667,1.0,1.5815602836879434,1.1631205673758862,1.8732269503546102,0.8714539007092195,0.43570083615242233,0.285137550264888,0.2791616135826898,0.46276595744680854,0.5372340425531915
142,Example1,2000-09-30,Team12,Team6,2,0,H,15.0,9.0,5.0,3.0,2.04,2.96,3.76,1.58,2.24,2000/2001,first,3,0,1.0,1.6,1.0,0.8,1.4,2.2,1.591549295774648,1.1690140845070418,1.391549295774648,1.3690140845070418,0.4480803916516362,0.3088121618139655,0.24310744653439836,0.41361256544502617,0.5863874345549738
143,Example1,2000-09-30,Team13,Team5,0,0,D,10.0,9.0,5.0,2.0,3.02,3.24,2.25,1.65,2.14,2000/2001,first,1,1,1.5,2.0,1.8333333333333333,1.1666666666666667,1.0,1.6666666666666667,1.5944055944055944,1.1608391608391604,1.3027389277389276,1.452505827505827,0.305406832063947,0.28466933112133325,0.40992383681471983,0.4353562005277045,0.5646437994722956
144,Example1,2000-09-30,Team14,Team4,1,0,H,10.0,7.0,4.0,3.0,2.36,2.97,2.97,1.6,2.23,2000/2001,first,3,0,1.0,1.2,2.2,0.8,1.2,1.8,1.5833333333333333,1.1527777777777775,1.1833333333333331,1.5527777777777776,0.3862158647594279,0.30689206762028604,0.30689206762028604,0.41775456919060056,0.5822454308093995
145,Example1,2000-09-30,Team15,Team3,1,2,A,14.0,8.0,6.0,4.0,1.47,4.62,6.46,2.27,1.64,2000/2001,first,0,3,1.0,1.8333333333333333,1.3333333333333333,1.8333333333333333,1.1666666666666667,1.6666666666666667,1.5793103448275863,1.1448275862068962,1.495977011494253,1.2281609195402294,0.6469410050983249,0.2058448652585579,0.14721412964311728,0.5805626598465473,0.4194373401534527
146,Example1,2000-09-30,Team9,Team1,1,1,D,,,,,2.07,2.99,3.56,1.66,2.1,2000/2001,first,1,1,0.8333333333333334,1.6666666666666667,1.0,1.5,1.3333333333333333,1.5,1.5753424657534247,1.150684931506849,1.4920091324200915,1.2340182648401823,0.43979853653900974,0.3044759099116221,0.25572555354936805,0.4414893617021276,0.5585106382978724
147,Example2,2000-10-10,Club1,Club8,1,0,H,16.0,6.0,7.0,3.0,1.88,3.42,4.24,1.65,2.23,2000/2001,first,3,0,1.5714285714285714,1.6666666666666667,1.1428571428571428,0.8333333333333334,1.5714285714285714,1.5,1.5714285714285714,1.149659863945578,1.4702380952380951,1.2508503401360542,0.5017300080272373,0.27580479973427074,0.22246519223849198,0.4252577319587629,0.5747422680412371
148,Example2,2000-10-10,Club2,Club14,2,0,H,11.0,3.0,5.0,2.0,1.24,6.09,13.32,2.05,1.77,2000/2001,first,3,0,0.8333333333333334,1.3333333333333333,0.8333333333333334,1.8333333333333333,1.5,0.8333333333333334,1.5675675675675675,1.1418918918918917,1.6925675675675675,1.0168918918918917,0.7711850871588938,0.1570229077302181,0.07179200511088801,0.5366492146596858,0.46335078534031415
