,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25,anticipatedGoalsHome,anticipatedGoalsAway
74,Example3,2000-08-31,Squad5,Squad4,1,2,A,17.0,14.0,5.0,10.0,4.37,3.68,1.81,2.12,1.72,2000/2001,first,0,3,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,1.0,1.0,1.5135135135135136,1.0945945945945945,1.5135135135135136,1.0945945945945945,0.2127481311980418,0.25506273079020386,0.5321891380122125,0.5548486178148312,0.44515138218516886,1.1,1.8
75,Example3,2000-08-31,Squad7,Squad2,0,0,D,5.0,7.0,2.0,3.0,3.91,3.81,1.88,2.25,1.64,2000/2001,first,1,1,1.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.5066666666666666,1.1066666666666667,1.0899999999999999,1.5233333333333334,0.24020077216196686,0.2468268600861602,0.5129723677523307,0.5826558265582656,0.41734417344173447,1.2000000000000002,1.825
76,Example3,2000-08-31,Squad9,Squad15,2,0,H,,,,,1.58,3.94,5.37,2.07,1.73,2000/2001,first,3,0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.486842105263158,1.0921052631578947,1.736842105263158,0.8421052631578947,0.6037446533307518,0.23123949064015706,0.16501585602871832,0.5474714473206557,0.45252855267934433,1.925,0.925
77,Example1,2000-08-31,Team1,Team12,0,1,A,,,,,4.46,3.13,1.87,1.46,2.6,2000/2001,first,0,3,2.3333333333333335,0.5,1.3333333333333333,2.0,2.0,0.0,1.4935064935064934,1.077922077922078,2.1185064935064934,0.45292207792207795,0.20070457142256398,0.2940286457678294,0.5052667828100117,0.3498419388830348,0.6501580611169652,0.75,1.35
78,Example1,2000-08-31,Team10,Team14,5,0,H,14.0,14.0,8.0,5.0,2.16,3.3,3.31,1.71,2.08,2000/2001,first,3,0,1.5,1.5,1.5,1.5,1.5,1.5,1.4743589743589745,1.0769230769230769,1.4743589743589745,1.0769230769230769,0.4384853364922356,0.2812072099013788,0.280307453606814,0.44798695456590193,0.5520130454340982,1.4,1.075
79,Example1,2000-08-31,Team11,Team13,2,0,H,,,,,2.64,2.8,2.65,1.96,1.87,2000/2001,first,3,0,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,1.518987341772152,1.0632911392405062,1.9356540084388185,0.6466244725738396,0.34081259883893994,0.3197649970721346,0.3394224040893126,0.5122776383280585,0.4877223616719416,1.35,1.35
80,Example1,2000-08-31,Team3,Team6,2,2,D,23.0,15.0,7.0,8.0,1.77,3.68,4.74,1.9,1.89,2000/2001,first,1,1,2.0,1.0,1.6666666666666667,0.3333333333333333,2.0,2.3333333333333335,1.5250000000000001,1.0499999999999998,1.4416666666666669,1.1333333333333333,0.5465594198204623,0.2567270588314734,0.19671352134763584,0.5013923698134226,0.4986076301865775,1.725,0.95
81,Example1,2000-08-31,Team5,Team4,3,0,H,28.0,16.0,6.0,5.0,1.96,3.32,3.96,1.78,2.01,2000/2001,first,3,0,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,2.0,1.5308641975308643,1.0617283950617282,1.5308641975308643,1.0617283950617282,0.4864691978535567,0.28070590402455714,0.23282489812145962,0.4678573425009783,0.5321426574990218,1.525,1.0
82,Example1,2000-08-31,Team7,Team2,0,1,A,9.0,13.0,4.0,4.0,3.08,3.46,2.13,2.04,1.72,2000/2001,first,0,3,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.5487804878048783,1.0487804878048779,1.3821138211382116,1.2154471544715446,0.29766836590431184,0.26276089826273413,0.439570735832545,0.5455996352029184,0.4544003647970816,1.275,1.5750000000000002
83,Example1,2000-08-31,Team9,Team15,3,1,H,,,,,1.39,4.22,6.8,1.91,1.84,2000/2001,first,3,0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.5301204819277112,1.0481927710843373,1.5301204819277112,1.0481927710843373,0.676269886969037,0.20533616726924217,0.1183939457614219,0.5099590257227407,0.4900409742772591,2.0,0.7000000000000001
84,Example2,2000-09-10,Club11,Club1,4,2,H,,,,,2.23,3.22,2.91,1.86,1.86,2000/2001,first,3,0,2.75,1.5,0.25,1.0,2.0,1.75,1.547619047619048,1.0476190476190477,2.047619047619048,0.5476190476190477,0.412214485365655,0.2777763575057122,0.310009157128245,0.5,0.5,1.4500000000000002,1.225
85,Example2,2000-09-10,Club12,Club10,0,4,A,,,,,3.08,3.21,2.18,1.72,2.03,2000/2001,first,0,3,1.0,0.3333333333333333,2.3333333333333335,0.0,1.0,1.6666666666666667,1.5764705882352945,1.0588235294117647,1.1598039215686278,1.4754901960784315,0.29395442427825674,0.28111979015618194,0.424925785565114,0.4556077443006072,0.5443922556993928,1.1,1.375
86,Example2,2000-09-10,Club13,Club9,4,1,H,16.0,14.0,7.0,6.0,1.62,3.58,5.37,1.83,1.9,2000/2001,first,3,0,1.25,1.75,1.75,1.25,1.0,1.5,1.5581395348837213,1.0930232558139534,1.3081395348837213,1.3430232558139534,0.5845487988622108,0.2532169629963754,0.16223423814105445,0.48993385102099507,0.5100661489790048,1.775,0.8500000000000001
87,Example2,2000-09-10,Club14,Club8,0,5,A,,,,,6.81,4.29,1.4,2.34,1.54,2000/2001,first,0,3,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,1.5862068965517244,1.0919540229885059,2.086206896551724,0.5919540229885059,0.12064587252494957,0.2043594942945507,0.674994633180799,0.6110001110001111,0.388999888999889,0.9,2.25
88,Example2,2000-09-10,Club15,Club7,1,0,H,8.0,3.0,4.0,1.0,1.33,5.25,9.21,2.56,1.5,2000/2001,first,3,0,0.5,1.5,2.75,0.75,0.25,2.0,1.5681818181818186,1.1363636363636365,0.8181818181818186,1.8863636363636365,0.729913382564012,0.17534135399561768,0.09474526344000113,0.6380208333333334,0.3619791666666668,2.45,0.8250000000000001
89,Example2,2000-09-10,Club2,Club5,1,1,D,18.0,10.0,5.0,2.0,2.38,3.19,3.1,1.64,2.24,2000/2001,first,1,1,1.0,1.0,0.5,1.75,2.0,1.0,1.561797752808989,1.1235955056179776,1.874297752808989,0.8110955056179776,0.400486031310952,0.29527039841572744,0.3042435702737801,0.41833623693379796,0.5816637630662022,1.275,1.075
90,Example2,2000-09-10,Club4,Club3,0,4,A,13.0,18.0,7.0,7.0,2.44,3.59,2.79,2.58,1.49,2000/2001,first,0,3,1.25,1.0,3.0,0.5,1.0,1.75,1.5555555555555558,1.1222222222222222,0.9930555555555558,1.6847222222222222,0.39352858201359014,0.2637668793069,0.3427045386790493,0.6417720201862546,0.35822797981374543,1.7000000000000002,1.5750000000000002
91,Example3,2000-09-10,Squad11,Squad1,1,1,D,9.0,5.0,4.0,1.0,2.09,3.21,3.08,1.68,2.04,2000/2001,first,1,1,1.5,1.5,2.5,2.25,0.5,1.75,1.5384615384615388,1.1538461538461537,1.4759615384615388,1.2163461538461537,0.4373056997965104,0.274963743820999,0.28773055638285033,0.4474789915966386,0.5525210084033614,1.375,1.075
92,Example3,2000-09-10,Squad12,Squad10,1,2,A,,,,,1.93,3.32,3.74,2.0,1.79,2000/2001,first,0,3,1.0,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,1.0,1.5326086956521743,1.152173913043478,1.1992753623188408,1.4855072463768115,0.4859646230051793,0.27355146413210213,0.2404839128631634,0.5293296089385474,0.4706703910614525,1.65,1.125
93,Example3,2000-09-10,Squad13,Squad9,2,5,A,15.0,11.0,11.0,8.0,1.92,2.97,4.06,1.51,2.34,2000/2001,first,0,3,1.25,1.75,1.75,0.75,0.75,1.75,1.5268817204301077,1.161290322580645,1.1518817204301077,1.536290322580645,0.48239687046641755,0.30278010477369893,0.2148230247595175,0.38254938586064413,0.6174506141393558,1.35,0.8500000000000001
94,Example3,2000-09-10,Squad14,Squad8,5,2,H,12.0,12.0,7.0,3.0,1.44,5.17,6.49,3.21,1.35,2000/2001,first,3,0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.5319148936170215,1.2021276595744679,1.8652482269503547,0.8687943262411346,0.6768976945115317,0.18099017099755565,0.14211213449050744,0.7146071304949809,0.28539286950501896,2.5500000000000003,1.15
95,Example3,2000-09-10,Squad15,Squad7,2,2,D,,,,,2.48,3.33,2.52,1.71,2.02,2000/2001,first,1,1,0.5,0.75,1.25,1.0,0.5,1.25,1.5684210526315792,1.2105263157894735,1.4434210526315792,1.3355263157894735,0.3688751159738678,0.26849636474447275,0.3626285192820489,0.45512709165653414,0.5448729083434659,1.25,1.25
96,Example3,2000-09-10,Squad2,Squad5,2,0,H,14.0,15.0,5.0,2.0,1.37,4.69,8.01,2.2,1.65,2000/2001,first,3,0,1.5,1.5,0.5,2.25,2.5,0.75,1.572916666666667,1.2187499999999998,2.010416666666667,0.7812499999999998,0.7011079243002256,0.19269807894416643,0.10619399675526271,0.5757575757575759,0.42424242424242425,2.225,0.775
97,Example3,2000-09-10,Squad4,Squad3,1,0,H,,,,,1.63,3.53,4.86,2.27,1.55,2000/2001,first,3,0,1.5,1.75,1.75,1.0,1.5,2.25,1.5773195876288664,1.206185567010309,1.3273195876288664,1.456185567010309,0.5732824216406676,0.25102047635776187,0.17569710200193817,0.6023163279806736,0.3976836720193265,2.0,1.1
98,Example1,2000-09-10,Team11,Team1,1,2,A,12.0,6.0,3.0,5.0,2.69,3.27,2.75,1.75,2.11,2000/2001,first,0,3,0.75,1.75,0.25,1.25,1.75,1.5,1.5714285714285716,1.1938775510204078,1.5714285714285716,1.1938775510204078,0.35776385833700997,0.2925008765507986,0.3497352651126469,0.45125253893026407,0.5487474610697359,1.25,1.225
99,Example1,2000-09-10,Team12,Team10,1,1,D,8.0,7.0,3.0,2.0,2.0,3.34,3.69,1.86,1.91,2000/2001,first,1,1,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1.0,2.0,1.565656565656566,1.2020202020202018,0.9823232323232327,1.785353535353535,0.4740813349321022,0.276902894406088,0.2490157706622431,0.49296290041096663,0.5070370995890334,1.55,1.075
100,Example1,2000-09-10,Team13,Team9,2,0,H,9.0,8.0,5.0,3.0,1.82,3.27,3.94,1.68,2.06,2000/2001,first,3,0,0.75,1.25,2.5,0.5,0.0,2.0,1.5600000000000003,1.1999999999999997,0.9350000000000003,1.8249999999999997,0.5084059669572812,0.2710509077130405,0.22054312532927778,0.4450993989828942,0.5549006010171058,1.525,0.925
101,Example1,2000-09-10,Team14,Team8,1,0,H,8.0,13.0,2.0,4.0,2.09,3.22,3.89,1.55,2.43,2000/2001,first,3,0,1.0,1.3333333333333333,2.6666666666666665,2.0,1.0,1.0,1.5643564356435646,1.1881188118811878,1.3143564356435646,1.4381188118811878,0.4616335610103275,0.2956157279646322,0.2427507110245813,0.3831806717111376,0.6168193282888623,1.3250000000000002,0.9
102,Example1,2000-09-10,Team15,Team7,0,1,A,,,,,3.21,3.04,2.25,1.45,2.61,2000/2001,first,0,3,1.0,0.25,1.25,0.75,1.5,0.75,1.558823529411765,1.176470588235294,1.621323529411765,1.113970588235294,0.28425940848571485,0.3013093492228013,0.41443124229193234,0.34674329501915707,0.6532567049808428,0.925,1.175
103,Example1,2000-09-10,Team2,Team5,0,1,A,13.0,13.0,4.0,6.0,4.98,3.7,1.69,1.87,1.91,2000/2001,first,0,3,1.0,2.25,0.5,1.25,2.0,1.5,1.5436893203883497,1.174757281553398,1.4186893203883497,1.299757281553398,0.182267906866675,0.2505714300929658,0.5671606630399456,0.49440042556765695,0.5055995744323433,0.9,1.75
104,Example1,2000-09-10,Team4,Team3,4,0,H,,,,,1.99,3.22,3.79,1.8,1.94,2000/2001,first,3,0,0.5,2.0,1.0,1.75,1.5,1.75,1.5288461538461542,1.173076923076923,1.3413461538461542,1.360576923076923,0.47419244218575596,0.2857967208143717,0.24001083700028716,0.4799541809851088,0.520045819014891,1.525,1.05
105,Example2,2000-09-20,Club1,Club10,0,0,D,15.0,5.0,4.0,2.0,1.81,3.28,4.69,1.66,2.13,2000/2001,first,1,1,1.6,1.25,1.6,0.0,1.4,2.0,1.5523809523809526,1.1619047619047618,1.2398809523809526,1.4744047619047618,0.5256013195849029,0.2821795133736051,0.192219167041043,0.4335369647604502,0.5664630352395498,1.55,0.8500000000000001
106,Example2,2000-09-20,Club3,Club2,2,0,H,17.0,14.0,13.0,8.0,1.42,4.01,7.76,2.19,1.6,2000/2001,first,3,0,1.6,1.0,0.4,0.6,2.0,1.8,1.537735849056604,1.150943396226415,1.737735849056604,0.950943396226415,0.6698957036871227,0.2237739799582802,0.10633031635423243,0.584189497716895,0.41581050228310507,2.1750000000000003,0.8500000000000001
107,Example2,2000-09-20,Club5,Club15,2,1,H,13.0,11.0,3.0,8.0,2.57,3.17,2.63,1.89,1.85,2000/2001,first,3,0,1.0,0.6,1.6,2.2,1.0,0.8,1.5420560747663554,1.1401869158878504,1.7920560747663554,0.8901869158878504,0.36026834595688767,0.2881579965738242,0.35157365746883484,0.5057200057200056,0.4942799942799944,1.35,1.3250000000000002
108,Example2,2000-09-20,Club6,Club14,2,1,H,21.0,17.0,,,2.4,3.22,2.68,2.38,1.51,2000/2001,first,3,0,1.75,1.25,1.0,1.75,1.75,1.0,1.5462962962962965,1.1388888888888888,1.8587962962962965,0.8263888888888888,0.3819948322391848,0.2784934133234971,0.33951175443693293,0.6210417942011242,0.3789582057988758,1.625,1.55
109,Example2,2000-09-20,Club7,Club13,3,0,H,7.0,11.0,3.0,3.0,1.36,4.94,7.76,2.43,1.53,2000/2001,first,3,0,1.2,1.8,0.8,1.6,1.6,1.4,1.5504587155963305,1.1376146788990826,1.6004587155963306,1.0876146788990826,0.7069787170339742,0.18252851947762724,0.11049276348872836,0.621036068748487,0.3789639312515129,2.35,0.8500000000000001
110,Example2,2000-09-20,Club8,Club12,2,0,H,,,,,1.33,4.72,9.21,1.98,1.79,2000/2001,first,3,0,1.5,0.75,1.0,2.75,0.75,0.75,1.563636363636364,1.1272727272727272,2.188636363636364,0.5022727272727272,0.7208684106023999,0.18997297965521875,0.08915860974270491,0.5268043564132949,0.473195643586705,2.15,0.625
111,Example2,2000-09-20,Club9,Club11,1,1,D,,,,,2.84,2.82,2.58,1.57,2.27,2000/2001,first,1,1,1.6,3.0,1.8,0.6,1.2,2.2,1.5675675675675678,1.117117117117117,0.9175675675675679,1.767117117117117,0.3209639067003599,0.32340325397669056,0.3556328393233922,0.4017929796009989,0.598207020399001,1.1,1.175
112,Example3,2000-09-20,Squad1,Squad10,2,0,H,12.0,12.0,3.0,4.0,1.83,3.42,4.41,1.72,2.08,2000/2001,first,3,0,1.4,1.75,2.0,1.25,1.6,1.5,1.5625000000000002,1.1160714285714284,1.2875,1.3910714285714283,0.5215281482980304,0.27149459643150625,0.20697725527091607,0.4496869409660107,0.5503130590339892,1.55,0.9
113,Example3,2000-09-20,Squad3,Squad2,3,1,H,,,,,2.38,3.29,2.79,1.96,1.81,2000/2001,first,3,0,1.4,1.6,1.0,0.4,1.8,2.6,1.5663716814159294,1.1061946902654864,1.3663716814159295,1.3061946902654866,0.3914591247315675,0.27759450503525207,0.33094637023359835,0.5211410531063254,0.4788589468936746,1.4500000000000002,1.3
114,Example3,2000-09-20,Squad5,Squad15,1,0,H,19.0,14.0,8.0,4.0,1.69,3.55,4.98,1.77,2.01,2000/2001,first,3,0,1.2,0.8,2.2,1.4,0.6,0.6,1.5789473684210529,1.1052631578947365,1.4789473684210528,1.2052631578947366,0.5627803383129482,0.25824653397570313,0.1789731277117868,0.466270343199258,0.533729656800742,1.675,0.8500000000000001
115,Example3,2000-09-20,Squad6,Squad14,1,1,D,11.0,11.0,3.0,6.0,2.64,3.47,2.63,2.11,1.71,2000/2001,first,1,1,1.0,3.25,1.5,0.75,1.0,2.5,1.573913043478261,1.0956521739130431,0.8239130434782611,1.8456521739130431,0.362705749954497,0.27316489758111523,0.3641293524639325,0.5554308361741638,0.44456916382583633,1.4500000000000002,1.4500000000000002
116,Example3,2000-09-20,Squad7,Squad13,2,1,H,16.0,7.0,8.0,3.0,1.26,5.12,11.97,2.13,1.66,2000/2001,first,3,0,1.0,1.4,1.2,2.4,1.2,0.6,1.5689655172413794,1.0948275862068961,1.7689655172413794,0.8948275862068962,0.7618123219715166,0.17344745578669746,0.06474022224213791,0.5664630352395498,0.4335369647604502,2.35,0.6000000000000001
117,Example3,2000-09-20,Squad8,Squad12,2,0,H,,,,,3.54,3.34,2.01,1.95,1.82,2000/2001,first,3,0,1.75,1.0,1.75,2.0,1.75,0.25,1.5726495726495728,1.0940170940170937,1.8226495726495728,0.8440170940170937,0.2575156366948617,0.27408752904499417,0.46839683425972656,0.5183150183150182,0.4816849816849817,1.15,1.6
118,Example3,2000-09-20,Squad9,Squad11,1,0,H,,,,,2.15,3.0,3.39,1.6,2.22,2000/2001,first,3,0,2.4,1.4,1.0,2.2,2.0,0.6,1.5762711864406782,1.084745762711864,2.126271186440678,0.5347457627118639,0.4316968767039042,0.3028732436004814,0.26542987969604265,0.4127252252252252,0.587274774774775,1.3250000000000002,1.0
119,Example1,2000-09-20,Team1,Team10,1,3,A,,,,,2.42,2.81,2.96,1.59,2.2,2000/2001,first,0,3,1.8,2.25,1.2,1.0,1.8,1.75,1.5714285714285716,1.0756302521008398,1.4089285714285715,1.2381302521008397,0.37643333930882666,0.3205621177243977,0.3030045429663902,0.4128073184676959,0.5871926815323042,1.225,1.075
120,Example1,2000-09-20,Team3,Team2,3,0,H,16.0,8.0,4.0,3.0,2.88,3.5,2.39,2.16,1.68,2000/2001,first,3,0,1.6,0.8,2.2,0.6,1.4,1.6,1.5666666666666669,1.0916666666666661,1.366666666666667,1.291666666666666,0.3301414634135027,0.26942301699682253,0.4004355195892188,0.5661375661375662,0.4338624338624338,1.4,1.55
121,Example1,2000-09-20,Team5,Team15,2,2,D,18.0,13.0,5.0,3.0,1.77,3.48,5.03,1.69,2.17,2000/2001,first,1,1,2.0,0.8,1.0,1.2,1.8,1.2,1.5785123966942152,1.082644628099173,1.9285123966942153,0.7326446280991731,0.5452408585303271,0.27106195250312093,0.18369718896611992,0.43455675837809826,0.5654432416219017,1.5750000000000002,0.8250000000000001
122,Example1,2000-09-20,Team6,Team14,3,1,H,,,,,3.37,3.25,2.04,1.89,1.84,2000/2001,first,3,0,1.25,1.0,0.75,2.0,2.0,1.5,1.5819672131147544,1.090163934426229,1.9569672131147544,0.715163934426229,0.26675616941378283,0.27744817396714844,0.45579565661949245,0.5071888658845182,0.49281113411548205,1.15,1.55
123,Example1,2000-09-20,Team7,Team13,1,4,A,,,,,1.79,3.48,4.12,1.94,1.8,2000/2001,first,0,3,0.4,1.0,0.6,2.0,1.2,0.6,1.5934959349593498,1.0894308943089426,1.7934959349593498,0.8894308943089426,0.5248997719722097,0.2593460449314004,0.21575418309595287,0.520045819014891,0.4799541809851088,1.7000000000000002,1.025
124,Example1,2000-09-20,Team8,Team12,0,2,A,,,,,6.96,3.79,1.5,1.8,1.98,2000/2001,first,0,3,1.0,0.75,1.75,1.25,0.75,1.0,1.588709677419355,1.112903225806451,1.526209677419355,1.175403225806451,0.1230132488313405,0.2406039984962828,0.6363827526727968,0.4747474747474748,0.5252525252525254,0.7250000000000001,1.85
125,Example1,2000-09-20,Team9,Team11,0,2,A,,,,,1.92,3.09,3.76,1.55,2.26,2000/2001,first,0,3,1.0,0.8,0.8,0.6,1.6,1.4,1.5760000000000003,1.1199999999999994,1.5760000000000003,1.1199999999999994,0.4800406622279796,0.28798778027421795,0.23197155749737458,0.398658292891807,0.6013417071081929,1.375,0.875
126,Example2,2000-09-30,Club10,Club8,1,2,A,9.0,8.0,3.0,4.0,2.29,3.24,2.88,1.63,2.16,2000/2001,first,0,3,1.0,1.6,0.0,0.8,1.8,1.2,1.5634920634920637,1.1269841269841265,1.6134920634920638,1.0769841269841265,0.40420486271208883,0.279053558236856,0.3167415790514899,0.4247330152238128,0.5752669847761874,1.275,1.1
127,Example2,2000-09-30,Club11,Club7,1,0,H,11.0,6.0,3.0,2.0,1.68,3.51,5.6,1.59,2.29,2000/2001,first,3,0,2.6666666666666665,1.5,0.6666666666666666,0.6666666666666666,2.0,1.8333333333333333,1.5590551181102363,1.133858267716535,1.850721784776903,0.8421916010498683,0.5721957079805576,0.26623136775670053,0.1615729242631431,0.40387520254868037,0.5961247974513196,1.5750000000000002,0.7250000000000001
128,Example2,2000-09-30,Club12,Club6,0,1,A,11.0,16.0,3.0,6.0,3.59,3.02,2.08,1.67,2.1,2000/2001,first,0,3,0.6,1.8,2.6,1.0,0.6,2.0,1.5546875000000002,1.1249999999999996,0.8546875000000003,1.8249999999999995,0.25029049835545464,0.30165595203275614,0.4480535496121806,0.43869404049044775,0.5613059595095523,1.0,1.4
129,Example2,2000-09-30,Club13,Club5,3,1,H,,,,,1.56,3.67,5.78,1.83,1.95,2000/2001,first,3,0,1.5,1.1666666666666667,1.8333333333333333,1.5,1.1666666666666667,1.3333333333333333,1.542635658914729,1.1240310077519375,1.542635658914729,1.1240310077519375,0.60637563809279,0.24532922400813126,0.1482951378994781,0.48318621269440937,0.5168137873055905,1.8,0.8
130,Example2,2000-09-30,Club14,Club4,2,2,D,,,,,2.28,3.01,2.98,1.55,2.21,2000/2001,first,1,1,1.2,1.0,1.8,3.2,0.8,0.8,1.553846153846154,1.1230769230769226,1.953846153846154,0.7230769230769226,0.40134000605674924,0.2977020924961212,0.30095790144671536,0.4036636987301124,0.5963363012698876,1.25,1.05
131,Example2,2000-09-30,Club15,Club3,2,0,H,9.0,9.0,5.0,1.0,2.08,3.4,3.45,1.89,1.88,2000/2001,first,3,0,0.6666666666666666,1.6666666666666667,2.1666666666666665,0.3333333333333333,0.6666666666666666,2.1666666666666665,1.5572519083969467,1.1297709923664119,0.8489185750636133,1.8381043256997454,0.4572023792421659,0.27349506804864865,0.2693025527096148,0.501407182258246,0.4985928177417539,1.525,1.125
132,Example2,2000-09-30,Club9,Club1,0,3,A,17.0,9.0,1.0,7.0,2.91,3.59,2.28,2.18,1.67,2000/2001,first,0,3,1.5,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.5606060606060608,1.1212121212121209,1.518939393939394,1.1628787878787876,0.3235159326781915,0.25941803764380694,0.41706602967757117,0.5700433994396529,0.4299566005603472,1.375,1.5750000000000002
133,Example3,2000-09-30,Squad10,Squad8,3,1,H,9.0,13.0,3.0,3.0,1.56,3.95,6.31,1.84,1.93,2000/2001,first,3,0,1.4,1.8,1.4,1.4,1.2,2.0,1.548872180451128,1.1353383458646613,1.448872180451128,1.2353383458646614,0.6197374844921419,0.23679056193979736,0.14347195356765088,0.4873282270781708,0.5126717729218292,1.825,0.775
134,Example3,2000-09-30,Squad11,Squad7,3,2,H,,,,,1.71,3.04,5.2,1.7,2.04,2000/2001,first,3,0,1.1666666666666667,1.1666666666666667,2.0,1.1666666666666667,0.5,1.5,1.5597014925373136,1.1343283582089547,1.3513681592039803,1.342661691542288,0.5439237493412972,0.29437950029967014,0.16169675035868067,0.4509803921568627,0.5490196078431373,1.625,0.8250000000000001
135,Example3,2000-09-30,Squad12,Squad6,1,1,D,6.0,17.0,2.0,4.0,8.07,4.56,1.4,1.98,1.82,2000/2001,first,1,1,0.8,1.0,2.0,1.4,0.2,1.0,1.5703703703703706,1.1407407407407404,1.3703703703703707,1.3407407407407403,0.10810148515293078,0.20184392022946784,0.690054594617246,0.522200022200022,0.47779997779997785,0.7000000000000001,2.0500000000000003
136,Example3,2000-09-30,Squad13,Squad5,2,2,D,7.0,11.0,4.0,9.0,1.7,3.19,5.06,1.71,2.0,2000/2001,first,1,1,1.3333333333333333,1.1666666666666667,2.3333333333333335,1.8333333333333333,0.5,1.0,1.5661764705882355,1.1397058823529407,1.482843137254902,1.2230392156862742,0.5498172112559946,0.2814502742395,0.16873251450485913,0.45760233918128657,0.5423976608187135,1.625,0.8500000000000001
137,Example3,2000-09-30,Squad14,Squad4,1,1,D,,,,,1.95,2.96,3.79,1.57,2.2,2000/2001,first,1,1,2.8,1.4,0.8,1.4,2.2,1.8,1.5693430656934308,1.1459854014598536,2.0693430656934306,0.6459854014598536,0.47076948679119274,0.3005136751813068,0.22871683802785975,0.4088013896931095,0.5911986103068906,1.4,0.9
138,Example3,2000-09-30,Squad15,Squad3,3,2,H,10.0,16.0,6.0,8.0,3.08,3.38,2.28,2.27,1.63,2000/2001,first,3,0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.5,2.0,1.5652173913043481,1.1449275362318836,1.2318840579710146,1.4782608695652169,0.30537110398588113,0.27698126471704515,0.417647631297529,0.5864841490770522,0.41351585092294807,1.375,1.625
139,Example3,2000-09-30,Squad9,Squad1,0,2,A,,,,,3.63,2.79,2.08,1.51,2.38,2000/2001,first,0,3,2.1666666666666665,1.5,0.8333333333333334,1.6666666666666667,2.1666666666666665,1.8333333333333333,1.575539568345324,1.151079136690647,1.950539568345324,0.776079136690647,0.23997448429317486,0.32049780195326955,0.43952771375397937,0.3789582057988758,0.6210417942011242,0.9,1.275
140,Example1,2000-09-30,Team10,Team8,4,2,H,,,,,2.81,3.01,2.59,1.68,2.16,2000/2001,first,3,0,2.4,0.8,1.0,1.8,2.0,0.6,1.5642857142857145,1.1571428571428568,2.1642857142857146,0.5571428571428568,0.3311771481942817,0.30796467366611047,0.36085817814004406,0.4338624338624338,0.5661375661375662,1.175,1.225
