,league,date,team,result,goals,shots,shotsOpponent,shotsTarget,shotsTargetOpponent,season,odds,oddsDraw,oddsOpponent,prob,probDraw,anticipatedGoals,home,fav
90,Example1,29/11/00,Team1,L,1,20.0,15.0,5.0,5.0,2000/2001,2.8,3.14,2.57,0.33553149638328583,0.2974802384829045,1.3,0,out
91,Example1,09/12/00,Team14,,0,3.0,9.0,1.0,3.0,2000/2001,4.57,2.87,2.0,0.19870889091638777,0.32608407943318746,0.7000000000000001,0,out
92,Example1,09/12/00,Team12,L,1,,,,,2000/2001,2.91,3.24,2.18,0.3073351885403829,0.27331097874127974,1.225,0,out
93,Example1,09/12/00,Team10,L,0,5.0,15.0,1.0,8.0,2000/2001,5.33,4.2,1.61,0.17388151583604558,0.22372704502783736,1.075,0,out
94,Example1,09/12/00,Team8,W,2,7.0,11.0,2.0,5.0,2000/2001,1.56,3.98,5.96,0.6167995826315048,0.2326440247972854,1.875,0,fav
95,Example1,09/12/00,Team6,L,1,13.0,22.0,4.0,7.0,2000/2001,7.4,4.07,1.44,0.11435071924049761,0.22241913236311106,0.8250000000000001,0,out
96,Example1,09/12/00,Team4,L,1,,,,,2000/2001,5.35,3.95,1.57,0.16453455845638568,0.2293625026697554,0.975,0,out
97,Example1,09/12/00,Team2,L,0,3.0,16.0,0.0,5.0,2000/2001,2.72,3.05,2.66,0.34364296044990567,0.30456594010245486,1.2000000000000002,0,out
98,Example1,19/12/00,Team3,L,0,9.0,10.0,1.0,2.0,2000/2001,3.14,3.11,2.46,0.3033131478818075,0.3063495729268303,1.0,0,out
99,Example1,19/12/00,Team5,W,4,,,,,2000/2001,2.23,3.44,2.69,0.4093740119285471,0.25591414078240615,1.35,0,fav
100,Example1,19/12/00,Team7,L,0,,,,,2000/2001,2.97,3.4,2.23,0.3107152338670695,0.26898057643935924,1.3,0,out
101,Example1,19/12/00,Team9,,2,12.0,15.0,4.0,7.0,2000/2001,4.69,3.48,1.75,0.1917946303098047,0.26451672133713056,0.875,0,out
102,Example1,19/12/00,Team11,,1,,,,,2000/2001,2.76,3.08,2.44,0.3301117668797505,0.29337018371028845,1.1,0,out
103,Example1,19/12/00,Team13,W,1,7.0,12.0,4.0,8.0,2000/2001,5.07,3.51,1.66,0.1725220697629971,0.25816371892617607,0.8,0,out
104,Example1,19/12/00,Team15,W,3,7.0,15.0,4.0,4.0,2000/2001,1.57,4.63,4.93,0.6144882004264506,0.19922759147732086,2.25,0,fav
105,Example1,01/02/01,Team1,W,2,,,,,2000/2001,1.94,3.35,3.77,0.4860692157999799,0.2732536518476557,1.625,0,fav
106,Example1,01/02/01,Team2,L,1,,,,,2000/2001,3.57,2.82,2.14,0.2483019258281613,0.32087853797952653,1.025,0,out
107,Example1,01/02/01,Team4,L,1,6.0,15.0,3.0,7.0,2000/2001,3.86,3.46,1.89,0.23522718037510537,0.26457800011918176,1.125,0,out
108,Example1,01/02/01,Team6,W,1,24.0,4.0,6.0,2.0,2000/2001,1.32,4.62,10.39,0.7273107361671831,0.19501320229516456,2.025,0,fav
109,Example1,01/02/01,Team8,W,3,9.0,12.0,5.0,4.0,2000/2001,2.77,3.6,2.34,0.33885983345375553,0.2570044980485388,1.425,0,out
110,Example1,01/02/01,Team10,L,1,,,,,2000/2001,8.59,4.58,1.29,0.08712965203564496,0.1849279621325265,0.75,0,out
111,Example1,01/02/01,Team12,L,0,12.0,18.0,1.0,5.0,2000/2001,7.94,4.69,1.39,0.10979583227066426,0.19553164309082202,0.775,0,out
112,Example1,11/02/01,Team14,L,0,16.0,15.0,9.0,8.0,2000/2001,2.66,3.25,2.56,0.3508576545278409,0.28386434282612655,1.375,0,out
113,Example1,11/02/01,Team13,W,2,10.0,7.0,4.0,1.0,2000/2001,5.22,3.54,1.72,0.1753081209864368,0.26488996033607615,0.775,0,out
114,Example1,11/02/01,Team11,W,3,11.0,14.0,3.0,6.0,2000/2001,3.94,3.36,1.96,0.23478456592350525,0.2779041127682409,0.975,0,out
115,Example1,11/02/01,Team9,L,0,,,,,2000/2001,3.38,3.19,2.22,0.2767718960776916,0.29412843629818536,1.025,0,out
116,Example1,11/02/01,Team7,,1,,,,,2000/2001,2.48,3.17,2.57,0.3664012524164122,0.28095353354712815,1.25,0,fav
117,Example1,11/02/01,Team5,,1,,,,,2000/2001,3.73,2.98,1.98,0.23457033121030024,0.3001576398870556,0.925,0,out
118,Example1,11/02/01,Team3,W,3,,,,,2000/2001,2.43,2.79,2.95,0.37410879445594925,0.322404230518378,1.225,0,fav
119,Example1,21/02/01,Team14,,0,9.0,16.0,1.0,5.0,2000/2001,5.3,3.46,1.7,0.16945525735939782,0.26802363693043785,0.9,0,out
120,Example1,21/02/01,Team13,W,2,8.0,8.0,4.0,4.0,2000/2001,2.58,3.16,2.51,0.35293411780243283,0.2835883940720459,1.175,0,out
121,Example1,21/02/01,Team15,,1,9.0,7.0,5.0,3.0,2000/2001,2.26,3.36,2.96,0.4149211758140193,0.27282313867724683,1.525,0,fav
122,Example1,21/02/01,Team2,W,1,,,,,2000/2001,2.84,3.0,2.54,0.3258752996182427,0.30746345485931675,1.125,0,out
123,Example1,21/02/01,Team4,,1,,,,,2000/2001,3.69,2.95,2.05,0.24069296266751167,0.3069774978155819,0.9,0,out
124,Example1,21/02/01,Team6,W,1,14.0,6.0,6.0,2.0,2000/2001,1.33,4.47,8.08,0.7096082099858495,0.19347261977336883,2.225,0,fav
125,Example1,21/02/01,Team8,W,2,,,,,2000/2001,2.27,3.0,3.23,0.4110989842497346,0.30607031325404466,1.3,0,fav
126,Example1,03/03/01,Team10,,2,,,,,2000/2001,3.95,3.44,1.8,0.22277135922932984,0.2593188749145976,0.975,0,out
127,Example1,03/03/01,Team1,W,4,7.0,10.0,5.0,5.0,2000/2001,4.97,3.57,1.76,0.18654048099086082,0.26442383221707394,0.8250000000000001,0,out
128,Example1,03/03/01,Team11,W,1,,,,,2000/2001,3.64,3.33,2.01,0.25201642995794193,0.2771173223578718,0.975,0,out
129,Example1,03/03/01,Team9,,0,14.0,12.0,5.0,1.0,2000/2001,3.14,2.98,2.56,0.3039109805569305,0.3208200643060264,1.0,0,out
130,Example1,03/03/01,Team7,L,0,7.0,13.0,4.0,7.0,2000/2001,2.57,3.08,2.83,0.36617595706891226,0.3028097006142988,1.1,0,fav
131,Example1,03/03/01,Team5,L,1,14.0,21.0,4.0,8.0,2000/2001,6.03,3.9,1.55,0.1465862318354683,0.23545404550886634,0.925,0,out
132,Example1,03/03/01,Team3,W,2,7.0,11.0,4.0,3.0,2000/2001,3.06,3.32,2.33,0.3080902723945206,0.28286409665365136,1.2000000000000002,0,out
133,Example1,13/03/01,Team14,,0,,,,,2000/2001,3.62,3.23,1.98,0.24788588250005097,0.28046182275008713,1.075,0,out
134,Example1,13/03/01,Team12,L,0,,,,,2000/2001,6.74,3.88,1.45,0.12176632209421782,0.22794916872102367,0.8,0,out
135,Example1,13/03/01,Team11,,0,13.0,9.0,1.0,4.0,2000/2001,2.37,3.66,2.79,0.4031442559187956,0.25639965915333984,1.7000000000000002,0,fav
136,Example1,13/03/01,Team13,W,1,4.0,13.0,3.0,3.0,2000/2001,3.9,3.66,1.83,0.23294441614656905,0.2494240282458067,1.0,0,out
137,Example1,13/03/01,Team15,L,0,8.0,20.0,1.0,11.0,2000/2001,4.4,3.75,1.78,0.21040698274125155,0.24922738379515355,1.0,0,out
138,Example1,13/03/01,Team2,,1,14.0,24.0,5.0,9.0,2000/2001,1.92,3.22,3.76,0.4847525004266106,0.27936231867497874,1.6,0,fav
139,Example1,13/03/01,Team4,L,0,7.0,16.0,2.0,7.0,2000/2001,3.26,3.38,2.16,0.2856637871649349,0.2749536064310319,1.175,0,out
140,Example1,23/03/01,Team6,L,0,18.0,16.0,8.0,9.0,2000/2001,5.02,3.52,1.67,0.1751428682082475,0.2581394071761173,0.8250000000000001,0,out
141,Example1,23/03/01,Team8,L,1,,,,,2000/2001,9.97,5.0,1.24,0.07245150661396593,0.16781119694781899,0.475,0,out
142,Example1,23/03/01,Team1,,1,,,,,2000/2001,4.04,2.95,1.89,0.21254863858448603,0.30124570832705216,0.9,0,out
143,Example1,23/03/01,Team9,,1,,,,,2000/2001,6.25,3.73,1.53,0.13692397106372334,0.24249207188346694,0.75,0,out
144,Example1,23/03/01,Team7,L,1,,,,,2000/2001,9.42,4.5,1.32,0.08333142895734928,0.19594132051827598,0.7000000000000001,0,out
145,Example1,23/03/01,Team5,L,0,3.0,17.0,3.0,11.0,2000/2001,3.54,3.33,2.03,0.25875222797082126,0.27622395686846285,1.075,0,out
146,Example1,23/03/01,Team3,,2,,,,,2000/2001,2.8,3.39,2.21,0.3225204787486158,0.26199553101991074,1.275,0,out
147,Example1,02/04/01,Team14,,1,,,,,2000/2001,2.37,3.21,2.77,0.3891361745890403,0.28127087455306427,1.35,0,fav
148,Example1,02/04/01,Team12,L,1,,,,,2000/2001,4.42,2.98,1.81,0.19228618073824033,0.2982927738895279,0.9,0,out
149,Example1,02/04/01,Team10,L,0,8.0,17.0,2.0,6.0,2000/2001,13.95,6.47,1.19,0.054610505588337487,0.13506952879400472,0.5750000000000001,0,out
150,Example1,02/04/01,Team9,,2,,,,,2000/2001,5.63,3.45,1.6,0.1511533229813138,0.2604798167736881,0.675,0,out
151,Example1,02/04/01,Team11,W,2,10.0,14.0,7.0,6.0,2000/2001,6.6,4.86,1.42,0.13411624940674763,0.18738313088765707,0.975,0,out
152,Example1,02/04/01,Team13,L,1,,,,,2000/2001,4.3,3.42,1.75,0.20358246151155496,0.2618820952979403,0.975,0,out
153,Example1,02/04/01,Team15,L,0,,,,,2000/2001,5.24,3.6,1.61,0.16479304944493625,0.24956589990286407,0.975,0,out
154,Example1,12/04/01,Team2,,0,8.0,7.0,2.0,3.0,2000/2001,2.8,3.23,2.5,0.33486575494345705,0.28810854176903206,1.225,0,out
155,Example1,12/04/01,Team4,,0,4.0,8.0,0.0,1.0,2000/2001,4.57,3.54,1.81,0.20265604253777475,0.2654325771199207,0.9,0,out
156,Example1,12/04/01,Team6,L,0,5.0,13.0,3.0,2.0,2000/2001,3.0,2.8,2.43,0.3001805353636389,0.3233896251375883,1.075,0,out
157,Example1,12/04/01,Team1,L,0,8.0,14.0,3.0,10.0,2000/2001,2.28,3.21,3.04,0.41072157330774806,0.2861012590559446,1.3250000000000002,0,fav
158,Example1,12/04/01,Team7,L,0,,,,,2000/2001,4.17,3.03,1.92,0.21236896164885039,0.3004715912429008,0.925,0,out
159,Example1,12/04/01,Team5,L,0,15.0,13.0,4.0,3.0,2000/2001,2.96,3.16,2.39,0.3139497474500483,0.2929550091082173,1.15,0,out
160,Example1,12/04/01,Team3,L,0,,,,,2000/2001,3.98,3.42,1.89,0.22890592465966092,0.2692720247239344,1.0,0,out
161,Example1,22/04/01,Team14,,1,,,,,2000/2001,3.39,2.88,2.09,0.2570764457991208,0.3077160527266454,1.0,0,out
162,Example1,22/04/01,Team12,L,1,11.0,28.0,4.0,12.0,2000/2001,7.74,3.8,1.4,0.10038145823469581,0.2297109258596225,0.65,0,out
163,Example1,22/04/01,Team10,W,6,12.0,8.0,9.0,3.0,2000/2001,2.0,3.3,3.62,0.4708818320665983,0.2776808867504093,1.425,0,fav
164,Example1,22/04/01,Team8,L,0,,,,,2000/2001,4.68,2.83,1.81,0.17864277018841881,0.31386816355662717,0.875,0,out
165,Example1,22/04/01,Team7,L,1,7.0,18.0,2.0,6.0,2000/2001,6.95,4.01,1.45,0.1208423977538769,0.22371159688148218,1.025,0,out
166,Example1,22/04/01,Team9,W,1,,,,,2000/2001,4.51,3.03,1.8,0.18990698087507876,0.29511964512774513,0.8500000000000001,0,out
167,Example1,22/04/01,Team11,L,0,,,,,2000/2001,4.23,3.27,1.85,0.21136877746652008,0.27927131861312965,0.875,0,out
168,Example1,02/05/01,Team13,L,1,,,,,2000/2001,2.65,2.98,2.67,0.34788579701987243,0.30699498689694726,1.1,0,fav
169,Example1,02/05/01,Team15,W,1,,,,,2000/2001,4.74,3.19,1.73,0.18081782828783088,0.2804924220851173,0.875,0,out
170,Example1,02/05/01,Team2,,2,13.0,16.0,6.0,5.0,2000/2001,3.12,3.39,2.32,0.3053235216388297,0.2800936252508992,1.25,0,out
171,Example1,02/05/01,Team4,,0,,,,,2000/2001,2.15,3.29,3.43,0.4432595129559173,0.284478350010742,1.425,0,fav
172,Example1,02/05/01,Team1,L,1,2.0,13.0,1.0,8.0,2000/2001,11.25,5.57,1.25,0.07091521476142741,0.15924675163679788,0.65,0,out
173,Example1,02/05/01,Team5,,1,,,,,2000/2001,3.14,2.97,2.33,0.29123908576093993,0.30908436997600847,1.025,0,out
174,Example1,02/05/01,Team3,,1,15.0,11.0,5.0,2.0,2000/2001,2.03,3.22,3.78,0.46778280878891665,0.28871558415030685,1.425,0,fav
175,Example1,12/05/01,Team14,,1,5.0,4.0,4.0,1.0,2000/2001,3.6,3.1,2.14,0.2565308195093067,0.30056710523640057,0.975,0,out
176,Example1,12/05/01,Team12,,3,,,,,2000/2001,3.23,3.22,2.08,0.2773504299003379,0.27828727349857,1.25,0,out
177,Example1,12/05/01,Team10,,1,14.0,10.0,5.0,5.0,2000/2001,2.25,3.47,3.11,0.4251507509887626,0.27097219952930135,1.625,0,fav
178,Example1,12/05/01,Team8,W,2,9.0,6.0,5.0,5.0,2000/2001,1.3,5.12,9.32,0.7381333309648298,0.17386264556486353,2.25,0,fav
179,Example1,12/05/01,Team6,W,2,,,,,2000/2001,11.84,5.85,1.17,0.0564911749691999,0.13818511700426514,0.425,0,out
180,Example1,12/05/01,Team5,,1,9.0,11.0,2.0,1.0,2000/2001,2.89,2.83,2.68,0.3220545824461245,0.32925962936079356,1.05,0,out
181,Example1,12/05/01,Team7,L,0,15.0,13.0,6.0,7.0,2000/2001,1.98,3.32,3.85,0.48064604556636475,0.28005878999081807,1.625,0,fav
182,Example1,22/05/01,Team9,L,0,7.0,18.0,4.0,6.0,2000/2001,2.89,3.17,2.49,0.32511847435884556,0.29503441906185596,1.075,0,out
183,Example1,22/05/01,Team11,,1,5.0,8.0,3.0,5.0,2000/2001,2.89,3.19,2.25,0.3119094291061182,0.28021435939291134,1.125,0,out
184,Example1,22/05/01,Team13,,2,,,,,2000/2001,5.43,3.67,1.58,0.15832455952535116,0.24442246030164325,0.9,0,out
185,Example1,22/05/01,Team15,W,2,9.0,16.0,5.0,7.0,2000/2001,3.2,3.22,2.12,0.2821123966014538,0.28021794318613047,1.15,0,out
186,Example1,22/05/01,Team2,L,1,8.0,18.0,5.0,11.0,2000/2001,7.32,4.84,1.38,0.1177444318211545,0.18628808395354876,0.8500000000000001,0,out
187,Example1,22/05/01,Team1,W,2,14.0,16.0,,,2000/2001,3.64,3.29,1.92,0.24377637011043576,0.2722495205653887,1.225,0,out
188,Example1,22/05/01,Team3,L,1,9.0,12.0,3.0,4.0,2000/2001,3.91,3.52,1.92,0.23698634407382219,0.2648803819613196,1.15,0,out
189,Example1,01/06/01,Team14,W,2,8.0,14.0,3.0,4.0,2000/2001,3.68,3.42,2.07,0.2568963842383743,0.2773075499988157,1.075,0,out
190,Example1,01/06/01,Team12,L,1,15.0,23.0,6.0,14.0,2000/2001,2.94,2.89,2.59,0.3163566024332206,0.3221362048700378,1.0,0,out
191,Example1,01/06/01,Team10,L,0,11.0,7.0,2.0,4.0,2000/2001,3.57,3.22,2.15,0.26250375405505455,0.29252165254799384,1.0,0,out
192,Example1,01/06/01,Team8,L,1,12.0,9.0,6.0,5.0,2000/2001,5.95,4.15,1.49,0.14519143558445796,0.21639696184214535,0.875,0,out
193,Example1,01/06/01,Team6,,0,,,,,2000/2001,3.56,3.06,2.13,0.2566566479335762,0.3016584613773735,0.95,0,out
194,Example1,01/06/01,Team4,L,1,,,,,2000/2001,3.67,3.06,2.09,0.24822689258226624,0.3014720772763341,0.925,0,out
195,Example1,01/06/01,Team3,L,1,,,,,2000/2001,4.18,2.83,1.88,0.20194044943408132,0.31233661972525645,0.8,0,out
196,Example1,11/06/01,Team5,L,0,21.0,6.0,7.0,5.0,2000/2001,4.29,3.57,1.88,0.21934609976669786,0.2658126108031106,1.0,0,out
197,Example1,11/06/01,Team7,L,1,13.0,13.0,3.0,9.0,2000/2001,5.75,4.53,1.53,0.15992815519650413,0.20614699684049087,1.075,0,out
198,Example1,11/06/01,Team9,,2,13.0,8.0,7.0,4.0,2000/2001,1.99,3.36,3.58,0.4732793216984594,0.2723188675643059,1.7000000000000002,0,fav
199,Example1,11/06/01,Team11,L,0,10.0,18.0,6.0,6.0,2000/2001,3.55,3.4,2.11,0.26594413152467417,0.278215229948398,1.125,0,out
200,Example1,11/06/01,Team13,,1,3.0,12.0,1.0,4.0,2000/2001,4.12,3.31,1.96,0.22585829702978688,0.2844173090778186,0.95,0,out
201,Example1,11/06/01,Team15,W,4,14.0,10.0,7.0,7.0,2000/2001,1.23,6.59,12.35,0.7925776866501444,0.1385209095785942,2.825,0,fav
202,Example1,11/06/01,Team1,L,1,4.0,17.0,1.0,8.0,2000/2001,9.37,4.86,1.36,0.09377056206021055,0.19137302230816056,0.675,0,out
203,Example1,21/06/01,Team14,L,1,17.0,17.0,4.0,6.0,2000/2001,2.53,3.21,2.76,0.3715631069171311,0.2892574565009557,1.275,0,fav
204,Example1,21/06/01,Team12,,0,10.0,10.0,3.0,3.0,2000/2001,4.76,1.86,2.83,0.1803916794503337,0.4997628746734572,1.175,0,out
205,Example1,21/06/01,Team10,W,1,,,,,2000/2001,4.09,3.18,1.96,0.2233596532001615,0.2920824008710844,0.8500000000000001,0,out
206,Example1,21/06/01,Team8,L,0,12.0,12.0,3.0,2.0,2000/2001,3.02,3.19,2.44,0.3132490844293693,0.295842423685913,1.1,0,out
207,Example1,21/06/01,Team6,L,0,,,,,2000/2001,5.64,3.74,1.57,0.15384754435420206,0.24186089257347412,0.8500000000000001,0,out
208,Example1,21/06/01,Team4,L,1,3.0,27.0,1.0,8.0,2000/2001,37.94,14.43,1.05,0.015236263645157714,0.05548019594639025,0.4,0,out
209,Example1,21/06/01,Team2,W,2,,,,,2000/2001,2.36,3.36,2.51,0.38233466609055833,0.2599344445996971,1.3,0,fav
210,Example2,01/08/00,Club15,L,0,12.0,10.0,5.0,3.0,2000/2001,10.27,5.91,1.27,0.0829004311547182,0.15341803721607639,0.8,0,out
211,Example2,01/08/00,Club13,L,0,,,,,2000/2001,6.25,4.15,1.39,0.126360375979995,0.20419093110959843,0.7000000000000001,0,out
212,Example2,01/08/00,Club11,W,6,39.0,8.0,16.0,1.0,2000/2001,1.29,5.27,9.75,0.7458357602070731,0.16966572429919444,2.4250000000000003,0,fav
213,Example2,01/08/00,Club9,L,0,9.0,6.0,3.0,5.0,2000/2001,4.41,3.61,1.76,0.20509016364789928,0.2543861995080426,1.05,0,out
214,Example2,01/08/00,Club7,W,1,11.0,9.0,4.0,2.0,2000/2001,2.76,3.02,2.69,0.34047104894301605,0.3097800299817471,1.125,0,out
215,Example2,01/08/00,Club5,,0,,,,,2000/2001,3.15,3.01,2.32,0.2913975866822706,0.3058654429561916,0.975,0,out
216,Example2,01/08/00,Club3,W,2,6.0,13.0,3.0,2.0,2000/2001,4.13,3.42,1.93,0.2259933941617402,0.27558105239062447,0.925,0,out
217,Example2,11/08/00,Club1,W,2,,,,,2000/2001,3.5,3.15,2.11,0.2613978604264196,0.29252344961729365,0.95,0,out
218,Example2,11/08/00,Club15,L,1,15.0,10.0,4.0,5.0,2000/2001,11.58,5.93,1.23,0.06853252443787877,0.14864524365537138,0.625,0,out
219,Example2,11/08/00,Club2,,0,5.0,18.0,2.0,4.0,2000/2001,3.06,3.26,2.25,0.3014119803488944,0.281755427144212,1.25,0,out
220,Example2,11/08/00,Club4,L,0,13.0,25.0,9.0,16.0,2000/2001,10.69,5.02,1.3,0.07712733155445961,0.18056256713173086,0.8250000000000001,0,out
221,Example2,11/08/00,Club6,L,0,19.0,10.0,8.0,3.0,2000/2001,2.81,3.26,2.52,0.3360130330216411,0.28761537543966603,1.225,0,out
222,Example2,11/08/00,Club8,L,0,,,,,2000/2001,3.42,3.0,2.19,0.26633024045527803,0.30641664443666183,1.0,0,out
223,Example2,11/08/00,Club10,W,1,,,,,2000/2001,5.15,3.27,1.7,0.16850482246596996,0.27747195025767524,0.675,0,out
224,Example2,21/08/00,Club12,L,0,,,,,2000/2001,9.43,4.84,1.27,0.07962859354744707,0.1763826795178203,0.625,0,out
225,Example2,21/08/00,Club1,,1,,,,,2000/2001,3.2,2.69,2.34,0.2768895588466074,0.3344953247061661,0.95,0,out
226,Example2,21/08/00,Club11,,1,13.0,10.0,5.0,5.0,2000/2001,5.25,4.16,1.58,0.1718075133501071,0.220843656837774,0.95,0,out
227,Example2,21/08/00,Club9,L,1,11.0,17.0,6.0,6.0,2000/2001,4.08,3.38,1.89,0.22367324007234882,0.2735124364756183,1.0,0,out
228,Example2,21/08/00,Club7,,2,,,,,2000/2001,4.62,3.37,1.78,0.19409954393502885,0.27279595587187155,0.8250000000000001,0,out
229,Example2,21/08/00,Club5,L,2,,,,,2000/2001,3.05,3.02,2.37,0.3015303984913291,0.3047217082973843,1.125,0,out
230,Example2,21/08/00,Club3,W,2,,,,,2000/2001,3.02,2.95,2.28,0.2959020905727147,0.3035463816132136,1.175,0,out
231,Example2,31/08/00,Club14,,0,,,,,2000/2001,2.19,3.26,3.18,0.42883456477816234,0.2817998995769377,1.425,0,fav
232,Example2,31/08/00,Club12,W,3,15.0,12.0,5.0,2.0,2000/2001,1.83,3.14,4.43,0.5122266465490637,0.2891494422052958,1.7000000000000002,0,fav
233,Example2,31/08/00,Club13,L,0,4.0,20.0,0.0,12.0,2000/2001,5.11,3.58,1.65,0.17199587249824339,0.2537815674718746,1.1,0,out
234,Example2,31/08/00,Club15,L,0,10.0,17.0,3.0,10.0,2000/2001,3.32,3.27,2.24,0.2840453833916223,0.2885890892529722,1.125,0,out
235,Example2,31/08/00,Club2,,1,17.0,7.0,2.0,3.0,2000/2001,3.08,3.25,2.39,0.30806696028806546,0.2912994337421241,1.175,0,out
236,Example2,31/08/00,Club4,W,3,9.0,15.0,4.0,7.0,2000/2001,6.1,3.33,1.57,0.13547431329891943,0.26788119017592354,0.7000000000000001,0,out
237,Example2,31/08/00,Club6,,0,,,,,2000/2001,3.1,3.15,2.13,0.28731317935725686,0.2823344379058822,1.1,0,out
238,Example2,10/09/00,Club8,W,5,,,,,2000/2001,1.4,4.29,6.81,0.674994633180799,0.2043594942945507,2.25,0,fav
239,Example2,10/09/00,Club10,W,4,,,,,2000/2001,2.18,3.21,3.08,0.424925785565114,0.28111979015618194,1.375,0,fav
240,Example2,10/09/00,Club1,L,2,,,,,2000/2001,2.91,3.22,2.23,0.310009157128245,0.2777763575057122,1.225,0,out
241,Example2,10/09/00,Club9,L,1,14.0,16.0,6.0,7.0,2000/2001,5.37,3.58,1.62,0.16223423814105445,0.2532169629963754,0.8500000000000001,0,out
242,Example2,10/09/00,Club7,L,0,3.0,8.0,1.0,4.0,2000/2001,9.21,5.25,1.33,0.09474526344000113,0.17534135399561768,0.8250000000000001,0,out
243,Example2,10/09/00,Club5,,1,10.0,18.0,2.0,5.0,2000/2001,3.1,3.19,2.38,0.3042435702737801,0.29527039841572744,1.075,0,out
244,Example2,10/09/00,Club3,W,4,18.0,13.0,7.0,7.0,2000/2001,2.79,3.59,2.44,0.3427045386790493,0.2637668793069,1.5750000000000002,0,out
245,Example2,20/09/00,Club14,L,1,17.0,21.0,,,2000/2001,2.68,3.22,2.4,0.33951175443693293,0.2784934133234971,1.55,0,out
246,Example2,20/09/00,Club12,L,0,,,,,2000/2001,9.21,4.72,1.33,0.08915860974270491,0.18997297965521875,0.625,0,out
247,Example2,20/09/00,Club10,,0,5.0,15.0,2.0,4.0,2000/2001,4.69,3.28,1.81,0.192219167041043,0.2821795133736051,0.8500000000000001,0,out
248,Example2,20/09/00,Club11,,1,,,,,2000/2001,2.58,2.82,2.84,0.3556328393233922,0.32340325397669056,1.175,0,fav
249,Example2,20/09/00,Club13,L,0,11.0,7.0,3.0,3.0,2000/2001,7.76,4.94,1.36,0.11049276348872836,0.18252851947762724,0.8500000000000001,0,out
250,Example2,20/09/00,Club15,L,1,11.0,13.0,8.0,3.0,2000/2001,2.63,3.17,2.57,0.35157365746883484,0.2881579965738242,1.3250000000000002,0,out
251,Example2,20/09/00,Club2,L,0,14.0,17.0,8.0,13.0,2000/2001,7.76,4.01,1.42,0.10633031635423243,0.2237739799582802,0.8500000000000001,0,out
252,Example2,30/09/00,Club4,,2,,,,,2000/2001,2.98,3.01,2.28,0.30095790144671536,0.2977020924961212,1.05,0,out
253,Example2,30/09/00,Club6,W,1,16.0,11.0,6.0,3.0,2000/2001,2.08,3.02,3.59,0.4480535496121806,0.30165595203275614,1.4,0,fav
254,Example2,30/09/00,Club8,W,2,8.0,9.0,4.0,3.0,2000/2001,2.88,3.24,2.29,0.3167415790514899,0.279053558236856,1.1,0,out
255,Example2,30/09/00,Club1,W,3,9.0,17.0,7.0,1.0,2000/2001,2.28,3.59,2.91,0.41706602967757117,0.25941803764380694,1.5750000000000002,0,fav
256,Example2,30/09/00,Club7,L,0,6.0,11.0,2.0,3.0,2000/2001,5.6,3.51,1.68,0.1615729242631431,0.26623136775670053,0.7250000000000001,0,out
257,Example2,30/09/00,Club5,L,1,,,,,2000/2001,5.78,3.67,1.56,0.1482951378994781,0.24532922400813126,0.8,0,out
258,Example2,30/09/00,Club3,L,0,9.0,9.0,1.0,5.0,2000/2001,3.45,3.4,2.08,0.2693025527096148,0.27349506804864865,1.125,0,out
259,Example2,10/10/00,Club14,L,0,3.0,11.0,2.0,5.0,2000/2001,13.32,6.09,1.24,0.06311991553018365,0.15079716823682254,0.5,0,out
260,Example2,10/10/00,Club12,,0,10.0,14.0,3.0,6.0,2000/2001,2.57,3.25,2.74,0.3679829586623224,0.2878115903971397,1.275,0,fav
261,Example2,10/10/00,Club10,L,1,,,,,2000/2001,3.09,3.22,2.24,0.2974663172897356,0.28466511380869475,1.15,0,out
262,Example2,10/10/00,Club8,L,0,6.0,16.0,3.0,7.0,2000/2001,4.24,3.42,1.88,0.2175445361475491,0.27321352540999727,0.875,0,out
263,Example2,10/10/00,Club9,W,3,10.0,4.0,5.0,0.0,2000/2001,2.38,3.1,3.04,0.39516757545602577,0.29928975958486087,1.3,0,fav
264,Example2,10/10/00,Club11,L,0,,,,,2000/2001,2.41,3.24,2.67,0.38106461612378406,0.2773241112897522,1.275,0,fav
265,Example2,10/10/00,Club13,L,1,,,,,2000/2001,3.28,3.29,2.15,0.28118419241265374,0.28027482362298617,1.15,0,out
266,Example2,20/10/00,Club15,L,0,9.0,14.0,2.0,6.0,2000/2001,3.1,3.16,2.32,0.2998058174735754,0.29378822002003324,1.125,0,out
267,Example2,20/10/00,Club2,,1,7.0,12.0,4.0,7.0,2000/2001,5.11,3.4,1.64,0.1667656975394453,0.26247889509570116,0.8250000000000001,0,out
268,Example2,20/10/00,Club4,,1,14.0,14.0,7.0,3.0,2000/2001,2.17,3.49,3.17,0.4382543530667831,0.266639864769946,1.5,0,fav
269,Example2,20/10/00,Club6,L,1,8.0,16.0,5.0,5.0,2000/2001,13.26,7.37,1.2,0.06374435777895905,0.12300065530746086,0.75,0,out
270,Example2,20/10/00,Club1,L,0,8.0,13.0,0.0,7.0,2000/2001,3.46,3.33,2.14,0.2710258585575578,0.2821474014775061,1.125,0,out
271,Example2,20/10/00,Club5,L,1,13.0,12.0,3.0,6.0,2000/2001,5.97,4.47,1.52,0.15336043004819772,0.20881028472066368,1.025,0,out
272,Example2,20/10/00,Club3,,0,8.0,20.0,2.0,7.0,2000/2001,4.1,3.24,1.78,0.20937105730370054,0.27213970557587785,0.95,0,out
